Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Garrett Cleavinger","TBR",7,5,6,68,0,60,10.65000203132668,4.650000886917283,0.9000001716614097,0.304635761589404,0.74754902,0.406451612,0.095238095,96.51888261070111,3.7500007152558736,4.34,3.999813270568878,4.287422151958879,0.1744605153799057,"Garrett Cleavinger",17897,664076
"Tayler Scott","HOU",7,3,0,62,1,68.2,9.305826621316946,4.587379320367509,0.9174758640735018,0.23030303030303031,0.8490566,0.423529411,0.112903225,92.82086192255434,2.22815566989279,3.46,4.127644969223939,4.16761373027742,0.17344195023179054,"Tayler Scott",13652,605463
"AJ Smith-Shawver","ATL",0,0,0,1,1,4.1,8.307692917141027,4.153846458570514,0,0.25,1,0.25,0,96.4449488863032,0,2.98,2.7049412828930715,5.147416579815006,0.16237972676753998,"AJ Smith-Shawver",29960,700363
"Taylor Rogers","SFG",1,4,0,64,0,60,9.600001831055037,3.3000006294251687,1.0500002002716446,0.2987012987012987,0.81845238,0.4625,0.118644067,,2.4000004577637593,3.29,3.7498132228851535,3.719954816641616,0.159113347530365,"Taylor Rogers",13449,573124
"Tyler Wells","BAL",0,2,0,3,3,15.1,7.630434940803257,1.7608696017238286,1.7608696017238286,0.3125,0.5952381,0.372549019,0.130434782,93.01465941011236,5.869565339079428,7.64,4.6012624167314335,4.3257967594836995,0.15908552706241608,"Tyler Wells",20000,669330
"Edgardo Henriquez","LAD",0,0,1,3,0,3.1,13.50000128746045,5.40000051498418,0,0.2857142857142857,0.75,0.428571428,0,98.78361430921052,2.70000025749209,1.2,1.9664796638488666,3.780889924350753,0.15762291848659515,"Edgardo Henriquez",26944,683618
"Quinn Priester","- - -",3,6,0,11,7,49.2,5.9798660780050845,2.5369128815779147,1.2684564407889574,0.29878048780487804,0.68037975,0.578947368,0.170731707,93.09311837012615,4.711409637216127,4.43,4.696681198924093,4.112634417107759,0.15615011751651764,"Quinn Priester",25977,682990
"Danny Young","NYM",4,1,0,42,0,37.2,11.469029646079719,4.3008861172798944,0.7168143528799824,0.29213483146067415,0.64257028,0.533333333,0.15,,4.539824234906556,4.87,3.6443560135431166,3.4117940425350093,0.15563488006591797,"Danny Young",18439,664849
"Anthony Veneziano","- - -",1,0,0,12,0,13.1,9.450002253056109,2.0250004827977377,0.6750001609325793,0.38461538461538464,0.69892473,0.325,0.058823529,95.03732110757744,3.3750008046628963,4.02,2.941479724645602,3.8942906697463138,0.1551753543317318,"Anthony Veneziano",27453,685107
"Colin Holderman","PIT",3,6,0,55,0,51.1,9.818183520608992,4.383117643129014,1.0519482343509634,0.2748091603053435,0.77044025,0.375,0.105263157,97.23206583658855,3.15584470305289,4.17,4.257389058357461,4.416826991613249,0.15433074533939362,"Colin Holderman",22361,670059
"Hayden Wesneski","CHC",3,6,0,28,7,67.2,8.911331137739893,2.7931037894408624,1.5960593082519212,0.2430939226519337,0.67524116,0.447916666,0.155844155,94.79456721547315,3.8571433282754763,4.17,4.511307528761321,3.926450027950475,0.1537579596042633,"Hayden Wesneski",27581,669713
"Justin Wilson","CIN",1,5,2,60,0,46.2,9.835716429730319,2.5071434036567477,1.9285718489667292,0.3383458646616541,0.71428571,0.382978723,0.158730158,95.62091796875,5.592858362003514,4.25,4.730765833562809,3.9862627339592462,0.15076594054698944,"Justin Wilson",4301,458677
"Brusdar Graterol","LAD",0,0,0,7,0,7.1,8.590909463314986,2.454545560947139,0,0.16666666666666666,0.6,0.444444444,0,97.53387858072917,2.454545560947139,2.89,2.0755706400910663,3.1064855072040225,0.14980138838291168,"Brusdar Graterol",20367,660813
"Jonathan Loáisiga","NYY",1,0,0,3,0,4,6.75,2.25,0,0.4375,1,0.5625,0,98.49819946289062,0,4.28,2.416479778289795,3.1724839814007284,0.14872078597545624,"Jonathan Loaisiga",19753,642528
"Kodai Senga","NYM",1,0,0,1,1,5.1,15.187500905245596,1.687500100582844,1.687500100582844,0.125,0.76923077,0.222222222,0.333333333,95.9504815463362,3.375000201165688,4.62,3.353979789465667,1.7669844233731715,0.14567403495311737,"Kodai Senga",31838,673540
"Bryan Baker","BAL",1,1,0,19,0,23.1,8.871429780064961,2.700000367845858,1.157143014791082,0.2833333333333333,0.57017544,0.412698412,0.115384615,96.24721598756906,5.014286397428021,3.59,3.766479860033319,3.7798606573606737,0.14465662837028503,"Bryan Baker",19804,641329
"Craig Kimbrel","BAL",7,5,23,57,0,52.1,12.55414134752226,5.331210709221781,1.2038217730500795,0.28448275862068967,0.61933535,0.319672131,0.129629629,93.97601241099683,5.331210709221781,4.31,4.179218730220814,4.000526749847051,0.1428905874490738,"Craig Kimbrel",6655,518886
"Keegan Thompson","CHC",2,1,2,24,0,30.1,10.681319800714325,5.340659900357163,0.8901099833928604,0.22857142857142856,0.76219512,0.375,0.107142857,93.84918870192308,2.6703299501785813,4.46,3.8587875431509087,3.9687733362447886,0.1415276676416397,"Keegan Thompson",19795,624522
"John Brebbia","- - -",0,6,2,59,0,55.1,10.89759249008216,3.090362049426284,1.7891569759836379,0.31690140845070425,0.67092652,0.296052631,0.159420289,94.00000919358003,5.855422830491906,4.87,4.5219017297925514,3.8230205094717924,0.13871639594435692,"John Brebbia",12777,605154
"Connor Gillispie","CLE",0,0,0,3,0,8,9,5.625,0,0.21052631578947367,0.77777778,0.315789473,0,92.27677970096983,2.25,3.56,3.041479778289795,5.120491336844862,0.13705120980739594,"Connor Gillispie",26171,687362
"Cole Sulser","- - -",1,0,0,10,2,16.1,8.265306765911085,4.959184059546651,0.5510204510607389,0.1951219512195122,0.78313253,0.414634146,0.05,92.36928062172203,2.7551022553036946,3.22,3.7787247239128385,4.834245303500664,0.13629876915365458,"Cole Sulser",15256,642121
"Jackson Rutledge","WSN",0,0,0,3,1,8.1,9.720001483154523,2.160000329589894,1.080000164794947,0.3333333333333333,0.83333333,0.454545454,0.166666666,96.14960588727679,3.2400004943848413,5.14,3.6464798515319936,3.1751258320888223,0.1361807845532894,"Jackson Rutledge",26215,671131
"Kyle Hurt","LAD",0,1,0,3,1,6.2,4.050000386238135,1.350000128746045,0,0.34782608695652173,0.77777778,0.347826086,0,95.47313793285473,1.350000128746045,5.78,2.716479735374447,4.077287430750862,0.13585973531007767,"Kyle Hurt",27514,669165
"Jake Cousins","NYY",2,1,1,37,0,38,12.552635359302931,4.7368435318124265,1.1842108829531066,0.20833333333333334,0.81578947,0.421052631,0.166666666,94.64202880859375,2.3684217659062132,3.51,4.061216889854364,3.544381265431777,0.1338813602924347,"Jake Cousins",21620,664776
"Michael Kelly","OAK",3,2,0,28,0,31.1,6.3191503466069205,2.872341066639509,0.5744682133279019,0.27472527472527475,0.77956989,0.388888888,0.05,95.40186848958334,2.5851069599755583,3.59,3.836692693839014,4.937129202718809,0.1336066722869873,"Michael Kelly",12791,547184
"Matt Barnes","WSN",0,0,0,14,0,13.1,6.750000643730225,2.70000025749209,0.6750000643730225,0.3333333333333333,0.48387097,0.422222222,0.055555555,91.7982190860215,6.750000643730225,5.9,3.541479814052586,4.607691264133953,0.13261817395687103,"Matt Barnes",12863,598264
"Joey Wentz","- - -",1,2,1,46,0,67.1,9.75742744703017,4.4108918596163775,1.0693071174827582,0.3118279569892473,0.71895425,0.411458333,0.112676056,93.78826508319351,4.678218638987067,3.7,4.191232432544106,4.241023483445997,0.12994157522916794,"Joey Wentz",19962,666214
"Chris Roycroft","STL",1,2,0,27,0,34.1,8.650487679543126,4.456311834916155,0.5242719805783712,0.29292929292929293,0.67073171,0.535353535,0.076923076,95.13843025128865,4.19417584462697,3.44,3.8363828645843805,4.224117486321633,0.12883871793746948,"Chris Roycroft",31261,688297
"Nick Nelson","PHI",0,0,0,4,0,5.1,13.500000804662752,3.375000201165688,0,0.5333333333333333,0.72727273,0.333333333,0,94.79094989483173,5.062500301748532,3.12,1.8539797000586942,3.8384908515109766,0.12842142581939697,"Nick Nelson",20153,656793
"Carlos Carrasco","CLE",3,10,0,21,21,103.2,7.72668829244358,2.864951838771215,1.649517725353124,0.3089700996677741,0.66450567,0.465408805,0.169642857,91.7931534426714,5.6430869551554235,4.71,4.931753133492261,4.182668949490616,0.1267712563276291,"Carlos Carrasco",6632,471911
"Yilber Diaz","ARI",1,1,0,7,4,28.1,6.035294388503776,3.8117648769497534,0.9529412192374384,0.2823529411764706,0.74712644,0.356321839,0.096774193,95.93330293543198,3.8117648769497534,5.04,4.472362189837396,4.750206693820058,0.11732469126582146,"Yilber Diaz",29271,700270
"Naoyuki Uwasawa","BOS",0,0,0,2,0,4,6.75,4.5,0,0.18181818181818182,0.75,0.363636363,0,89.90042114257812,2.25,2.87,3.166479778289795,5.056490286067128,0.11657268553972244,"Naoyuki Uwasawa",33828,683822
"John McMillon","MIA",2,1,0,10,0,12,9.750000774860444,3.7500002980232474,0.7500000596046495,0.21428571428571427,0.75471698,0.464285714,0.083333333,95.3456962477993,1.500000119209299,2.13,3.3331464582019397,3.761821565158509,0.11525624990463257,"John McMillon",27942,669111
"Sixto Sánchez","MIA",0,3,0,14,7,35.2,4.289719817336244,3.532710437806318,0.7570093795299253,0.32,0.55555556,0.484126984,0.076923076,94.08609454180743,6.0560750362394025,5.11,4.736573306203715,5.296432990293223,0.11449383944272995,"Sixto Sanchez",19680,664350
"Kyle Nicolas","PIT",2,2,0,51,0,54.2,9.054879101878736,5.1036591301498335,0.6585366619548172,0.31543624161073824,0.69651741,0.453947368,0.078431372,97.36713521749522,3.951219971728903,4.4,4.026235975841918,4.485609725316336,0.11408596485853195,"Kyle Nicolas",27775,693312
"Elvis Peguero","MIL",7,4,2,52,0,51.1,8.240261169082547,4.733767054579335,0.7012988229006423,0.32653061224489793,0.78249337,0.573333333,0.108108108,96.81300354003906,2.98051999732773,4.14,4.043103306915598,4.119940548100033,0.11339698731899261,"Elvis Peguero",21652,665625
"Ray Kerr","ATL",1,2,0,10,2,22.1,10.880597634420687,2.820895682997956,1.6119403902845462,0.4032258064516129,0.74850299,0.328125,0.16,95.28862017463236,5.641791365995912,5.01,4.420211192955553,3.784399671182591,0.11299264430999756,"Ray Kerr",23809,678061
"Fraser Ellard","CHW",2,3,1,25,0,24,9.75000387430345,4.500001788140054,1.1250004470350135,0.2542372881355932,0.70895522,0.451612903,0.142857142,95.19970703125,3.7500014901167114,3.91,4.249813542101289,3.9478207775442793,0.11230306327342987,"Fraser Ellard",29530,686642
"Yohan Ramírez","- - -",0,5,1,38,0,45,9.000001525879165,3.40000057644324,0.8000001356337035,0.34615384615384615,0.59392265,0.438461538,0.09090909,94.93939584585337,6.200001051161203,4.56,4.255368851791225,4.578221570389734,0.11178113520145416,"Yohan Ramirez",19444,670990
"Kyle Muller","OAK",0,1,0,21,0,49.1,6.567567736846505,1.8243243713462514,1.0945946228077508,0.28187919463087246,0.67193676,0.425806451,0.111111111,92.93552164082688,4.0135136169617525,4.05,3.9570203392065046,4.0309754884636595,0.11169427633285522,"Kyle Muller",20167,666205
"Prelander Berroa","CHW",1,0,0,17,0,19,12.31579194636936,6.15789597318468,0.9473686112591816,0.3170731707317073,0.83969466,0.418604651,0.1,97.6558554946192,3.315790139407136,2.26,4.008585210520179,4.231751998717604,0.10966675728559494,"Prelander Berroa",22932,672860
"Humberto Castellanos","ARI",0,0,1,7,0,10.1,6.0967749437855066,3.483871396448861,0,0.3142857142857143,0.64705882,0.257142857,0,90.58530495383523,5.225807094673291,5.38,3.553576600117447,5.163134133836683,0.10905113816261292,"Humberto Castellanos",21183,528748
"Andrew Walters","CLE",1,0,0,9,1,8.2,6.230770373485707,5.192308644571423,0,0.047619047619047616,0.83333333,0.238095238,0,95.94437711784639,0,2.96,3.51263368792789,5.7806467132118,0.10540890693664551,"Andrew Walters",33834,689958
"Phil Maton","- - -",3,3,3,71,0,64,8.43750150874284,3.3750006034971363,0.9843751760199981,0.24242424242424243,0.75498575,0.467836257,0.114754098,,3.656250653788564,4.31,4.26022997386757,4.279487989491389,0.10501056909561157,"Phil Maton",18064,664208
"James McArthur","KCR",5,7,18,57,0,56.2,7.782353814333053,2.223529661238015,1.2705883778502944,0.3468208092485549,0.66395664,0.533333333,0.166666666,94.78899619020062,4.923529964169891,4.43,4.172362244087945,3.6178281259647087,0.10231046378612518,"James McArthur",21527,663704
"Hayden Birdsong","SFG",5,6,0,16,16,72,11,5.375,1.375,0.27218934911242604,0.73363431,0.397727272,0.150684931,95.90337868537965,4.75,4.65,4.666479778289795,4.213377190153632,0.10051603615283966,"Hayden Birdsong",31635,806185
"Tristan Beck","SFG",0,0,0,7,1,16,7.875000469386606,2.2500001341104587,1.1250000670552294,0.2608695652173913,0.98765432,0.333333333,0.076923076,93.12252857646004,1.687500100582844,3.86,3.9789798267185716,4.810993536420987,0.09996560635045171,"Tristan Beck",21584,663941
"Kevin Herget","MIL",0,0,1,7,0,11.1,7.147059625407906,2.382353208469302,0.794117736156434,0.16666666666666666,0.92105263,0.4,0.076923076,92.79103625660211,1.588235472312868,5.14,3.5194209943593213,4.10672482033106,0.09911629557609558,"Kevin Herget",15369,643361
"Will Warren","NYY",0,3,0,6,5,22.2,11.514706205331752,3.9705883466661214,1.9852941733330607,0.4307692307692308,0.45945946,0.36231884,0.172413793,93.68538731166295,10.323529701331916,4.52,4.9311857101414045,3.998019968397728,0.09761112555861473,"Will Warren",30182,701542
"Luis Contreras","HOU",0,0,0,5,0,6,9.000001430511702,3.000000476837234,0,0.3888888888888889,0.33333333,0.333333333,0,91.82793799867021,9.000001430511702,3.26,2.1664796193440505,3.9304897069847473,0.09670577943325043,"Luis Contreras",25839,664351
"Steven Cruz","KCR",0,0,0,5,0,5.2,6.352941889251472,0,0,0.07142857142857142,1,0.428571428,0,97.99254977318549,0,1.28,1.7547149140116902,3.3556651708095657,0.09662830084562302,"Steven Cruz",23165,674444
"Camilo Doval","SFG",5,3,23,62,0,59,11.898306623336872,5.949153311668436,0.7627119630344149,0.3333333333333333,0.68181818,0.6,0.125,99.47867229278074,4.881356563420256,3.44,3.7088527297809346,3.632248249517017,0.09619919210672379,"Camilo Doval",21992,666808
"Ethan Roberts","CHC",1,1,0,21,0,26.2,8.775000209212308,3.3750000804662723,1.0125000241398816,0.358974358974359,0.82010582,0.283950617,0.078947368,,3.7125000885128996,4.31,3.916479796171189,4.608591791538585,0.09609951823949814,"Ethan Roberts",24930,681799
"Julian Merryweather","CHC",1,1,0,15,0,15,8.40000106811537,5.400000686645595,0,0.375,0.63333333,0.404255319,0,96.26514902836135,6.6000008392335054,5.86,3.6998131794399773,5.413422924388174,0.09568674117326736,"Julian Merryweather",16703,657240
"Brock Stewart","MIN",0,0,0,16,0,15.2,11.48936286777769,4.595745147111075,1.1489362867777688,0.35135135135135137,0.69306931,0.358974358,0.142857142,97.2030505164195,5.1702132904999605,4.08,3.8047777153885556,3.496359664126141,0.09450653195381165,"Brock Stewart",16727,592779
"Nate Pearson","- - -",2,2,2,60,1,66.1,10.04020264096902,2.8492466954101276,1.6281409688057873,0.3142857142857143,0.76819407,0.370967741,0.162162162,97.75615038861974,4.477387664215915,4.43,4.372510125553341,3.7075143698689983,0.09148739743977785,"Nate Pearson",20160,663878
"José Suarez","LAA",1,2,1,22,3,52.1,9.630574535398056,4.643312722424063,1.203821816924757,0.3424657534246575,0.63938619,0.405228758,0.125,93.15125087236352,6.019109084623786,4.84,4.542276140489518,4.421367922072436,0.08880839496850967,"Jose Suarez",19911,660761
"Clayton Beeter","NYY",0,0,0,3,0,3.2,12.272729400761241,2.454545880152248,0,0.4444444444444444,0.6,0.333333333,0,95.03036678538604,4.909091760304496,3.62,1.2573885381713799,2.4944865395871965,0.08861547708511353,"Clayton Beeter",27494,690925
"Carson Spiers","CIN",5,7,0,22,10,90.2,7.941177027448277,2.6801472467637937,1.9852942568620693,0.33093525179856115,0.73275862,0.350340136,0.152671755,92.37394766971983,5.459559206370691,4.84,5.328244635761826,4.6452273218562095,0.08596065640449524,"Carson Spiers",27685,686730
"Chase Shugart","BOS",0,0,1,6,0,8.2,8.307693831314277,3.1153851867428535,1.0384617289142846,0.2916666666666667,0.72916667,0.28,0.071428571,96.13310102982955,4.153846915657138,3.31,3.8587875975659847,4.801262888157938,0.08470188826322556,"Chase Shugart",21544,663767
"José Ureña","TEX",5,8,1,33,9,109,5.779817120594108,3.2201838243310026,1.0733946081103343,0.27299703264094954,0.74730354,0.501440922,0.117117117,96.55922564338235,3.7981655363904134,4.43,4.616021214883237,4.605314177893282,0.08463604003190994,"Jose Urena",11589,570632
"Ronny Henriquez","MIN",1,1,0,16,1,19.1,6.982759768841146,2.3275865896137153,0.9310346358454862,0.3103448275862069,0.78512397,0.533333333,0.125,95.69659898546007,3.2586212254592017,5.11,4.045790267699421,3.9522799678177982,0.08453880995512009,"Ronny Henriquez",24094,678692
"José Ruiz","PHI",5,1,1,52,0,51,9.17647127461686,3.0000002243939736,1.411764811479517,0.30935251798561153,0.79584775,0.452054794,0.16,96.44954563284519,3.705882630133732,4.14,4.225303386899433,3.6684488415437824,0.08421453088521957,"Jose Ruiz",14552,614179
"Joel Kuhnel","- - -",0,0,0,6,0,10,4.5,0,0.9,0.21875,0.52631579,0.484848484,0.066666666,94.73049263332202,4.5,3.72,3.766479778289795,4.734492387622595,0.08199735637754202,"Joel Kuhnel",19995,669270
"Justin Sterner","TBR",0,0,0,2,0,4,9,2.25,0,0.35714285714285715,0.66666667,0.428571428,0,93.62527391387195,2.25,1.14,1.916479778289795,4.562494489178062,0.08108718693256378,"Justin Sterner",27694,686993
"Vinny Nittoli","- - -",0,1,0,9,0,12,6.000000476837196,1.500000119209299,0.7500000596046495,0.2571428571428571,0.94339623,0.333333333,0.055555555,,1.500000119209299,3.34,3.4164797981580115,4.601159168307335,0.07890369556844234,"Vinny Nittoli",16754,657697
"Tommy Kahnle","NYY",0,2,1,50,0,42.2,9.703127313405828,4.00781345553719,1.054687751457155,0.2336448598130841,0.79545455,0.585585585,0.166666666,94.03273122902685,2.10937550291431,3.34,4.010229979455519,3.5499232803346,0.07829085737466812,"Tommy Kahnle",11384,592454
"Scott Alexander","OAK",1,3,0,45,0,38.2,7.21551913965663,3.4913802288661113,0.6982760457732222,0.25688073394495414,0.77625571,0.6,0.111111111,,2.5603455011684817,4.02,3.890617899832396,3.9377961958991072,0.07821743935346603,"Scott Alexander",10591,518397
"Trevor Richards","- - -",2,2,1,55,2,65.1,8.540817490124653,4.821429228296175,0.9642858456592349,0.21637426900584794,0.63202247,0.352272727,0.081395348,92.35656449225866,4.545918986679251,3.62,4.360357491963134,4.957797210119272,0.07817896641790867,"Trevor Richards",19309,670950
"Jimmy Herget","ATL",0,1,0,8,0,12.1,10.945946228077508,2.1891892456155015,1.459459497077001,0.34375,0.75757576,0.264705882,0.105263157,92.30914713541667,4.378378491231003,2.91,3.571885194144518,3.793087339160767,0.07698497921228409,"Jimmy Herget",17556,623474
"Daniel Palencia","CHC",0,1,1,10,0,14.2,9.818182243788556,7.363636682841418,0,0.35,0.59259259,0.55,0,98.53504702919408,6.136363902367847,4.68,3.6437525262517387,4.880850366787286,0.07664316892623901,"Daniel Palencia",27914,694037
"Jake Woodford","- - -",0,6,0,9,7,35,6.685714467885548,2.314285777344997,1.5428571848966648,0.34146341463414637,0.44573643,0.3515625,0.125,92.03505770365398,7.971428788632768,5.67,4.937908397985966,4.78294849372506,0.07330002635717392,"Jake Woodford",18674,663765
"Kolby Allard","PHI",2,0,0,7,4,27,7.666666666666667,2.6666666666666665,1.6666666666666667,0.35802469135802467,0.77142857,0.453488372,0.142857142,90.13038488700565,5,4.34,4.759072370882388,4.3116758604292515,0.07110066153109074,"Kolby Allard",18694,663465
"Luke Little","CHC",3,1,0,30,1,26,9.692310536402346,6.230771059115794,0.3461539477286552,0.2413793103448276,0.73033708,0.724137931,0.076923076,96.11241198497213,3.461539477286552,3.62,4.051095422485247,4.307099700717629,0.06584007851779461,"Luke Little",28036,681432
"Alex Lange","DET",0,3,2,21,0,18.2,10.125002413988689,8.196430525609891,0,0.32,0.54285714,0.458333333,0,96.6325046705163,4.339286748852295,4.97,3.9700513984476276,5.185058443127595,0.06525642424821854,"Alex Lange",19883,656638
"Yosver Zulueta","CIN",0,0,0,12,0,16.1,11.020409021214778,3.8571431574251727,1.1020409021214779,0.3333333333333333,0.64356436,0.634146341,0.2,95.93956580528847,4.959184059546651,3.29,3.7787247239128385,3.112607369741817,0.06476743519306183,"Yosver Zulueta",27765,691172
"Brent Honeywell","- - -",1,1,1,20,1,37.2,4.300885137240871,2.6283186949805324,0.7168141895401452,0.25217391304347825,0.80882353,0.422413793,0.069767441,94.7176917904713,2.6283186949805324,4.91,4.28152407313002,4.972223964246256,0.06230825278908014,"Brent Honeywell",16466,641703
"Grant Holman","OAK",1,1,0,18,0,15.2,9.191491972758671,5.170214234676752,0.5744682482974169,0.34782608695652173,0.7421875,0.44680851,0.0625,94.4740234375,4.021277738081919,3.24,3.8686076373199714,4.582999404060582,0.06197579950094223,"Grant Holman",30002,680880
"Justin Topa","MIN",0,0,0,3,0,2.1,7.714286765273879,0,0,0.16666666666666666,1,0.5,0,,0,1.07,1.4521938304511552,2.748201212351177,0.06175822764635086,"Justin Topa",15145,623437
"Nabil Crismatt","LAD",1,1,0,5,0,7,7.714285714285714,0,1.2857142857142858,0.3157894736842105,0.71428571,0.45,0.166666666,90.9429867393092,2.5714285714285716,5.67,3.309336921146938,2.7482012693371094,0.059000369161367416,"Nabil Crismatt",17732,622503
"José Marte","LAA",0,0,0,14,0,19.1,6.5172424509184035,4.655173179227431,0.4655173179227431,0.24074074074074073,0.80508475,0.563636363,0.066666666,96.75828071489725,2.3275865896137153,4.49,4.097514414135281,4.5982106737041715,0.05687916651368141,"Jose Marte",21761,665896
"Tommy Nance","TOR",0,3,0,20,0,22,7.772727946604637,3.6818185010232494,0.8181818891162776,0.25806451612903225,0.63492063,0.523809523,0.117647058,94.06256103515625,4.090909445581388,4.43,3.9846616674060726,3.9712136165025096,0.05652343109250069,"Tommy Nance",19178,667297
"Scott Blewett","MIN",1,1,0,12,0,20.1,7.967214360348804,3.5409841601550243,0.8852460400387561,0.26785714285714285,0.90517241,0.413793103,0.105263157,93.60266676682693,1.7704920800775121,3.94,4.002545482770842,4.136717293167703,0.05407659709453583,"Scott Blewett",16427,656240
"Peter Strzelecki","CLE",0,0,0,10,0,11.2,6.942858656280225,2.314286218760075,0.7714287395866917,0.30303030303030304,0.88235294,0.411764705,0.1,92.3494384765625,2.314286218760075,4.91,3.766479909079444,3.9482014397389085,0.0537494458258152,"Peter Strzelecki",21367,657265
"Steven Matz","STL",1,2,0,12,7,44.1,6.699248312448152,3.0451128692946146,1.4210526723374868,0.3157894736842105,0.67615658,0.401459854,0.142857142,,5.0751881154910246,4.65,4.880765541744541,4.499301137680204,0.05338897183537483,"Steven Matz",13361,571927
"Richard Lovelady","- - -",3,6,2,35,0,34.1,6.815535179574915,2.8834956528970794,0.786407905335567,0.29523809523809524,0.67757009,0.509433962,0.09090909,92.52760118541151,4.4563114635682135,4.56,3.92376146490923,4.241128823808276,0.05321279726922512,"Richard Lovelady",19337,663992
"José Quijada","LAA",2,2,0,22,0,19.1,11.172415630145835,7.913794404686633,0.4655173179227431,0.275,0.74324324,0.2,0.045454545,93.98739743365921,3.2586212254592017,5.04,4.304410999878723,5.352558668957315,0.0520181842148304,"Jose Quijada",19200,650671
"Nick Vespi","BAL",0,0,0,11,0,12.1,6.567567736846505,2.1891892456155015,0.7297297485385005,0.25,0.77586207,0.459459459,0.083333333,89.38332112630208,2.918918994154002,3.64,3.4908041109735737,3.907893381831804,0.04943513497710228,"Nick Vespi",21093,663989
"Brett de Geus","- - -",0,2,0,13,0,11.1,5.558824620857585,3.1764712119186203,0,0.3684210526315789,0.52380952,0.54054054,0,98.11990356445312,7.147060226816895,4.91,3.784126958385082,4.584602154142201,0.04891167429741472,"Brett de Geus",23592,676969
"Max Lazar","PHI",0,0,0,11,0,13.2,5.926830371173835,1.3170734158164077,1.3170734158164077,0.2682926829268293,0.6557377,0.428571428,0.166666666,93.5752734375,4.609756955357427,4.87,4.1908702128136675,3.616048218629361,0.048405721783638,"Max Lazar",23426,676661
"Ricky Vanasco","- - -",1,0,0,4,0,4,2.25,0,0,0.21428571428571427,0,0.642857142,0,94.99277750651042,6.75,3.88,2.666479778289795,3.4224839814007284,0.04817229136824608,"Ricky Vanasco",23391,676568
"Robbie Ray","SFG",3,2,0,7,7,30.2,12.619566263909237,4.402174278107873,1.7608697112431495,0.23728813559322035,0.76687117,0.28125,0.176470588,94.33300125838926,4.695652563315065,3.72,4.959958187889299,4.092837001139525,0.04798763245344162,"Robbie Ray",11486,592662
"Nick Ramirez","LAD",0,0,0,8,0,13.1,3.3750000804662723,4.725000112652781,0,0.35294117647058826,0.56,0.509803921,0,90.38600158691406,6.07500014483929,7.74,3.9914797979593284,5.579088662343834,0.04784811660647392,"Nick Ramirez",12575,598286
"Shaun Anderson","- - -",0,2,0,6,2,16.1,5.510204510607389,0.5510204510607389,1.653061353182217,0.44285714285714284,0.53459119,0.347222222,0.111111111,91.35446909311655,8.265306765911085,6.74,4.697092142347403,4.80877951642954,0.04500182345509529,"Shaun Anderson",19453,641312
"Xzavion Curry","- - -",2,2,0,16,5,42.2,5.906250484054948,1.476562621013737,1.6875001383014137,0.23255813953488372,0.65088757,0.233576642,0.105263157,92.11919856976859,4.6406253803288875,5.07,4.78366741082865,5.039432405372924,0.044133059680461884,"Xzavion Curry",25595,675540
"Jordan Lyles","KCR",0,0,0,5,0,5,5.4,3.6,0,0.14285714285714285,1,0.428571428,0,90.81219803659539,0,4.28,3.166479778289795,5.585693228244782,0.04134667292237282,"Jordan Lyles",7593,543475
"Jackson Jobe","DET",0,0,0,2,0,4,4.5,2.25,0,0.07692307692307693,1,0.416666666,0,97.07987015335648,0,2.47,2.916479778289795,4.806490286067128,0.03999205678701401,"Jackson Jobe",30203,695549
"Josh Walker","NYM",0,0,0,10,0,12.1,8.027028475302602,4.378379168346874,0.7297298613911456,0.32432432432432434,0.68181818,0.47368421,0.071428571,94.42600866866438,5.108109029738019,4.11,3.896209639680941,4.558489571640776,0.0394018217921257,"Josh Walker",23617,677020
"Kyle Tyler","MIA",0,2,0,8,7,31.2,7.105263728514318,5.115789884530309,1.136842196562291,0.35106382978723405,0.73412698,0.5,0.142857142,,5.400000433670882,6.21,5.029637822655772,4.724466283649064,0.03889436647295952,"Kyle Tyler",22092,667725
"David Buchanan","CIN",0,0,0,1,0,3.1,2.70000025749209,5.40000051498418,0,0.18181818181818182,0.75,0.272727272,0,,2.70000025749209,3.41,4.366479892730725,7.541697848609026,0.03862912580370903,"David Buchanan",11176,571527
"Scott Barlow","CLE",3,3,2,63,0,55,11.12727581434099,5.0727286800672164,0.981818454206558,0.2878787878787879,0.73654391,0.471014492,0.139534883,91.61439165609137,4.2545466348950844,4.17,4.021025469914021,3.7849592492859414,0.03842223808169365,"Scott Barlow",14993,605130
"Colin Selby","- - -",0,0,0,5,0,7,6.4285723043948995,5.14285784351592,0,0.16666666666666666,0.625,0.611111111,0,95.1881595734627,2.57142892175796,3.14,3.880765589889229,4.74477051115591,0.03810490667819977,"Colin Selby",24986,681882
"Tyler Duffey","KCR",1,0,0,9,0,9,10.0000031789154,8.000002543132318,0,0.30434782608695654,0.6875,0.304347826,0,91.09365787146227,5.0000015894577,5.31,3.9442578033165483,5.79226866505455,0.03762267157435417,"Tyler Duffey",13758,608648
